,Experiment_name,benchmark,conf_effective_cache_size,conf_effective_io_concurrency,conf_maintenance_work_mem,conf_max_parallel_workers,conf_parallel_setup_cost,conf_random_page_cost,conf_seq_page_cost,conf_temp_buffers,conf_work_mem,iteration,queryTime_1,queryTime_10,queryTime_11,queryTime_12,queryTime_13,queryTime_14,queryTime_15,queryTime_16,queryTime_17_rewritten,queryTime_19,queryTime_2,queryTime_20_rewritten,queryTime_22,queryTime_3,queryTime_4,queryTime_5,queryTime_6,queryTime_7,queryTime_8,queryTime_9,queryTime_Total,scale_factor,timestamp
3390,serverdfroar_10_50_1,tpch,4GB,140.0,3607MB,1.0,,14.0,3.0,52MB,3968MB,43.0,32.548155546188354,11.148414134979248,2.896193027496338,7.866917610168457,15.053932666778564,6.152952194213867,16.692026138305664,4.725589513778687,13.499104976654053,18.232236862182614,200.39815759658813,6.197330713272095,5.8769052028656015,9.528055191040039,215.2769320011139,11.413265466690063,5.872575044631957,9.99543285369873,11.82487678527832,17.33248496055603,622.5315384864807,10.0,1568624380.0
3391,serverdfroar_10_50_1,tpch,5GB,3.0,6162MB,1.0,,13.0,5.0,904MB,1429MB,44.0,32.26812410354614,11.11187744140625,2.895808219909668,7.929694652557372,15.389557123184204,6.129950761795044,16.810447454452515,4.648606061935425,13.50336241722107,18.226327896118164,199.17542600631714,6.1742920875549325,5.868330240249634,9.337868928909304,194.9158799648285,11.312269449234009,5.829850673675537,15.770200490951538,11.66911268234253,17.39145302772522,606.3584396839143,10.0,1568625004.0
3392,serverdfroar_10_50_1,tpch,3GB,95.0,479MB,3.0,,13.0,10.0,337MB,203MB,45.0,22.033105850219727,18.259799003601074,1.9075188636779783,5.4490013122558585,15.026966333389282,4.299422740936278,10.690660715103151,4.109438896179198,11.813156366348267,12.456639528274536,217.07158398628238,4.239933967590332,3.932769298553467,6.404185771942139,199.7772395610809,7.694087743759155,4.0494000911712655,10.800702571868896,8.216269016265871,13.63059377670288,581.8624753952026,10.0,1568625604.0
3393,serverdfroar_10_50_1,tpch,5GB,245.0,1938MB,6.0,,11.0,3.0,898MB,3351MB,46.0,22.20853304862976,7.799836874008179,1.7089548110961914,5.613970994949341,15.21250057220459,4.2305853366851816,8.804542541503906,4.299803733825684,11.886780500411987,12.537333488464355,198.65012741088867,4.2588961124420175,2.832689046859741,6.5753254890441895,199.3446307182312,7.810993671417236,4.066530466079712,10.709961414337158,8.168006181716919,12.404305458068848,549.1243078708649,10.0,1568626170.0
3394,serverdfroar_10_50_1,tpch,6GB,209.0,3504MB,8.0,,9.0,6.0,697MB,3637MB,47.0,22.180962085723877,18.066972970962524,1.6668012142181396,5.46677827835083,15.274493217468262,4.238837242126465,8.764070749282839,4.304111957550049,11.826963901519775,12.440087795257568,198.51692986488342,4.246814489364623,2.8132994174957275,6.400954008102418,188.48371863365173,7.7549147605896,4.0363783836364755,10.793343305587769,5.706470489501952,12.285284996032715,545.2681877613069,10.0,1568626733.0
3395,serverdfroar_10_50_1,tpch,5GB,155.0,2738MB,6.0,,12.0,9.0,880MB,147MB,48.0,21.95936155319214,18.054877281188965,1.6107509136199951,5.514885663986206,15.029395341873169,4.2489173412323,8.760756492614746,4.0836126804351816,11.832761287689207,12.538264989852905,218.31287789344788,4.283797264099121,2.8771398067474365,6.4779813289642325,189.80142188072205,7.67793607711792,4.1123743057250985,10.818531274795532,5.74770450592041,12.339404582977295,566.0827524662018,10.0,1568627317.0
3396,serverdfroar_10_50_1,tpch,4GB,115.0,2315MB,3.0,,2.0,5.0,905MB,2421MB,49.0,22.17574524879456,17.995595216751102,2.441250324249268,5.50397515296936,15.285785913467407,4.244831323623656,10.658058643341064,4.604214668273926,11.88698124885559,12.503801107406616,234.21751236915588,4.298849582672118,3.9463822841644287,6.405341625213622,190.9121265411377,13.057328224182127,4.014726638793944,10.776188135147095,5.674045085906982,12.420821905136108,593.0235612392427,10.0,1568627928.0
3397,serverdfroar_10_50_1,tpch,6GB,113.0,5727MB,6.0,,11.0,5.0,775MB,1499MB,50.0,21.792347192764282,7.7837488651275635,1.6824898719787598,5.530284881591797,14.971941709518433,4.302170276641847,8.727686882019043,4.055786848068236,11.964967012405396,12.487716436386108,198.29879760742188,4.2554590702056885,2.802084445953369,6.430920839309692,210.8769855499268,7.808268308639526,4.087059497833252,10.948071718215942,8.27438497543335,12.418501853942873,559.4996738433838,10.0,1568628505.0
3398,serverdfroar_10_50_1,tpch,4GB,89.0,221MB,8.0,,10.0,5.0,224MB,2894MB,51.0,22.016711235046387,7.865146160125732,1.7243080139160156,5.5154685974121085,16.074337482452393,4.263028383255005,8.858162879943848,4.059169292449951,11.813347339630127,12.427205085754395,199.4471640586853,4.258576154708861,2.649902820587158,6.342960596084595,208.19571161270144,7.740516901016235,4.027827501296997,10.887435674667358,8.14730167388916,12.532821416854858,558.8471028804779,10.0,1568629081.0
3399,serverdfroar_10_50_1,tpch,5GB,86.0,6776MB,2.0,,5.0,7.0,908MB,1728MB,52.0,22.517127275466922,17.86373376846314,2.9432735443115234,5.491565704345703,15.463510751724243,4.3058507442474365,15.091245889663696,4.722800016403198,11.825795888900757,12.427467346191404,240.10657286643985,4.3337740898132315,6.156012535095215,6.390392065048218,182.35329484939572,12.950592279434204,4.044048547744752,10.688490629196169,5.678144693374634,12.311127185821533,597.6648206710814,10.0,1568629697.0
3400,serverdfroar_10_50_1,tpch,1GB,203.0,7870MB,2.0,,16.0,7.0,77MB,1112MB,53.0,22.04673767089844,7.8864710330963135,2.42803168296814,5.436787128448486,15.270476579666138,4.314208745956422,15.182374477386475,4.133492708206177,11.765559434890747,12.333173990249634,195.13904786109924,4.236326217651366,5.816564798355103,6.309712886810303,175.11321902275085,7.805212259292602,4.05424165725708,7.0080018043518075,8.109003305435179,12.149883031845093,526.5385262966156,10.0,1568630241.0
3401,serverdf_10g_200_1,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,0.0,43.02441143989563,9.407137870788574,1.7317585945129397,5.460143089294434,18.44264960289001,4.269374370574951,8.921462059020996,4.917566776275635,11.952789306640625,12.371904134750366,196.58074569702148,4.406310558319092,2.423778772354126,8.79458475112915,188.816992521286,13.33151888847351,4.076462984085083,6.933631658554077,14.272504806518555,11.097891807556152,571.2336196899414,10.0,1568939715.0
3402,serverdf_10g_200_1,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,1.0,42.67231750488281,9.45405340194702,1.743701696395874,5.506511211395264,19.06507968902588,4.1308438777923575,9.102571725845335,4.899305582046509,11.862256050109865,12.441563367843628,196.9736042022705,4.424980401992798,2.4153811931610107,8.769793033599854,200.78792238235474,13.55330753326416,4.046312332153319,7.13593339920044,14.170600652694702,11.073721647262573,584.2297608852386,10.0,1568940317.0
3403,serverdf_10g_200_1,tpch,8GB,194.0,2200MB,5.0,,4.0,2.0,868MB,3139MB,2.0,22.16837859153748,18.287914991378784,1.6646130084991455,5.504361629486084,15.215626239776613,4.187923192977904,8.757633209228517,4.0850162506103525,11.784033298492432,12.406150579452515,196.89660906791687,4.345885276794434,2.871690511703491,6.505911111831665,203.59817242622373,7.770284414291383,4.0862908363342285,10.866477012634276,5.777996778488159,12.449718475341795,559.2306869029999,10.0,1568940894.0
3404,serverdf_10g_200_1,tpch,3GB,157.0,7178MB,8.0,,2.0,10.0,167MB,2621MB,3.0,22.20704436302185,17.90225601196289,2.1685612201690674,5.533318281173706,15.448822736740112,5.584904193878174,8.776708602905272,4.725398302078247,11.965734004974365,12.576923608779907,235.6049900054932,30.00489187240601,2.9774012565612797,6.461140871047974,216.40450978279114,13.03343415260315,4.089893102645873,10.721061706542967,5.769847869873048,27.88439965248108,659.8412415981293,10.0,1568941571.0
3405,serverdf_10g_200_1,tpch,7GB,216.0,6234MB,6.0,,13.0,3.0,267MB,3305MB,4.0,22.24543523788452,7.807593822479247,1.723426342010498,5.553262710571289,15.143661260604858,4.2815539836883545,8.79231333732605,4.293236017227174,11.763550996780396,12.405153274536133,198.34873914718628,4.289761304855347,2.9067184925079346,6.556131839752197,205.05976939201355,7.8778817653656015,4.0511083602905265,10.755208492279053,8.215185880661009,12.574902772903442,554.6445944309235,10.0,1568942145.0
3406,serverdf_10g_200_1,tpch,7GB,220.0,7399MB,1.0,,4.0,1.0,531MB,2104MB,5.0,32.658907175064094,11.099059581756592,2.836660146713257,7.973729610443115,15.247233390808105,6.1537840366363525,16.92356276512146,4.68398118019104,13.35017442703247,18.313260078430176,194.87468910217285,6.303724765777588,5.999633312225343,9.52864909172058,207.7446792125702,11.582376956939695,5.9627907276153564,15.623957633972168,11.591166257858276,17.633391618728638,616.0854110717772,10.0,1568942778.0
3407,serverdf_10g_200_1,tpch,7GB,46.0,3947MB,5.0,,14.0,7.0,839MB,3338MB,6.0,22.13997983932495,18.068099975585934,1.6058528423309326,5.505528450012207,15.401947975158693,4.277030944824219,8.87594223022461,4.028712272644043,11.737493753433228,12.52946162223816,197.67808556556702,4.392435550689696,2.9294066429138184,6.474131107330322,202.81882047653198,7.772327423095702,4.096178054809569,10.935278177261353,5.765526294708253,13.507882118225098,560.5401213169098,10.0,1568943358.0
3408,serverdf_10g_200_1,tpch,2GB,136.0,2468MB,2.0,,1.0,1.0,215MB,3849MB,7.0,22.004465818405148,17.889714241027832,2.566390037536621,5.522263288497925,15.18399691581726,4.2705795764923105,14.865210771560669,4.1637699604034415,11.834125757217407,12.470482349395752,199.94514346122745,4.3933727741241455,6.034847974777223,6.565330266952515,197.85613417625427,7.713154077529907,4.050645589828491,10.852245807647703,5.72168493270874,12.258849143981935,566.1624069213867,10.0,1568943942.0
3409,serverdf_10g_200_1,tpch,8GB,37.0,2796MB,5.0,,16.0,8.0,464MB,2720MB,8.0,22.063311338424683,18.003621339797977,1.5902581214904783,5.5827581882476816,14.980184078216553,4.2800543308258066,8.702507019042969,4.331491947174071,11.812127590179445,12.331326007843018,199.2963786125183,4.416476488113403,2.9154207706451416,6.390379190444946,199.1768090724945,12.86527419090271,4.137059211730957,10.799597024917603,5.803802251815796,13.738767623901367,563.2176043987273,10.0,1568944525.0
3410,serverdf_10g_200_1,tpch,7GB,163.0,136MB,4.0,,7.0,7.0,665MB,3576MB,9.0,22.546488761901852,17.99627065658569,1.5819437503814695,5.605480194091797,15.16437578201294,4.312767744064331,8.82775592803955,4.109989404678346,11.847174167633055,12.591986179351807,201.0085198879242,4.392793655395509,2.8818874359130864,6.392470359802246,209.5652050971985,12.915205240249634,4.105776309967041,10.93456745147705,5.690839767456055,13.55878496170044,576.0302827358247,10.0,1568945118.0
3411,serverdf_10g_200_1,tpch,6GB,53.0,7162MB,5.0,,14.0,7.0,107MB,3707MB,10.0,21.943647384643555,7.874762296676637,1.624941110610962,5.492607593536377,15.209454536437988,4.276977777481078,8.806027889251709,4.098312377929688,11.974005222320555,12.52244758605957,199.78106451034543,4.37261962890625,2.8414766788482666,6.5152246952056885,202.607946395874,7.881127119064331,4.043231248855592,10.76070261001587,8.113360404968263,13.552189826965332,554.2921268939972,10.0,1568945693.0
3412,serverdf_10g_200_1,tpch,5GB,13.0,7606MB,3.0,,15.0,3.0,439MB,3808MB,11.0,21.952184677124023,7.837709188461304,1.9857950210571291,5.511964082717896,15.05165410041809,4.271498203277588,10.6213800907135,4.123588800430299,11.87672758102417,12.455718040466307,198.7806191444397,4.321403980255127,3.847244739532471,6.485675096511841,201.67587614059448,7.802293300628662,4.080113410949707,7.081153869628906,8.194395542144775,12.429490566253662,550.3864855766296,10.0,1568946261.0
3413,serverdf_10g_200_1,tpch,7GB,125.0,7232MB,7.0,,15.0,3.0,865MB,3310MB,12.0,22.695209503173828,7.843445301055907,1.6956009864807131,5.508487939834595,15.25831413269043,4.270097017288208,8.765101671218872,4.317884922027588,11.629059076309204,12.543907165527346,204.31099057197568,4.344763278961182,2.91400146484375,6.569458484649657,204.91440892219543,7.732059717178345,4.028818130493163,10.936524391174316,8.150786638259888,12.390757083892822,560.8196763992311,10.0,1568946843.0
3414,serverdf_10g_200_1,tpch,2GB,238.0,4692MB,5.0,,9.0,11.0,545MB,3850MB,13.0,22.04473876953125,17.8914954662323,2.0281476974487305,5.5211262702941895,15.284695148468018,4.289810657501222,8.846434593200684,4.594329118728638,11.787299871444702,12.451732635498047,238.6467206478119,4.383099317550658,2.829603672027588,6.417156934738159,192.44041228294373,13.042583703994751,4.029709339141847,10.753749370574953,5.819339990615845,13.52102541923523,596.6232109069823,10.0,1568947457.0
3415,serverdf_10g_200_1,tpch,3GB,175.0,120MB,6.0,,9.0,11.0,635MB,1700MB,14.0,22.15953612327576,18.150297641754147,2.0336713790893555,5.577313184738159,15.475395679473875,4.234872579574585,8.859202861785889,4.544958829879762,11.725263833999634,12.488814353942873,236.95319247245789,4.303413152694701,2.8419384956359863,6.361939430236816,206.2411336898804,12.889557600021362,4.033390760421753,10.856987953186037,5.737863302230835,13.526049852371216,608.994793176651,10.0,1568948087.0
3416,serverdf_10g_200_1,tpch,1GB,169.0,4323MB,3.0,,1.0,15.0,196MB,2386MB,15.0,22.16831612586975,17.944609880447388,1.8805665969848635,5.508448600769043,15.130762815475464,5.9272921085357675,10.690340757369997,4.084351539611816,11.80124568939209,12.529326438903807,239.4977695941925,30.66079545021057,3.84743332862854,6.412973880767822,215.68092131614685,12.771817922592163,4.0424420833587655,10.688175916671751,5.891532897949219,28.057804584503174,665.2169275283812,10.0,1568948769.0
3417,serverdf_10g_200_1,tpch,2GB,107.0,1200MB,1.0,,3.0,15.0,33MB,1341MB,16.0,32.714715719223015,23.42030882835388,3.6220221519470215,7.915446758270264,15.245445966720581,6.121288776397705,16.641282081604007,5.579009294509888,13.450786828994751,18.207157850265503,235.7442479133606,6.299734354019165,6.074631214141847,9.363767147064207,191.67567014694214,18.61592197418213,5.951518297195435,15.648195505142212,8.261347770690918,39.488617181777954,680.0411157608032,10.0,1568949470.0
3418,serverdf_10g_200_1,tpch,3GB,33.0,5209MB,7.0,,16.0,7.0,452MB,3339MB,17.0,22.049928426742554,7.937886953353883,1.5942513942718506,5.474659204483032,14.942828893661499,4.2360589504241934,8.787109136581421,4.353092670440674,11.871537923812866,12.367448329925535,200.09463787078857,4.333505153656007,2.9022040367126465,6.443193197250366,203.5186460018158,7.750545263290405,4.0009498596191415,10.804025173187256,8.20497465133667,13.679068088531494,555.3465511798859,10.0,1568950043.0
3419,serverdf_10g_200_1,tpch,2GB,254.0,2448MB,1.0,,14.0,16.0,836MB,1757MB,18.0,32.36179351806641,23.726078748703003,3.397456169128418,7.9494788646698,15.12408995628357,6.116748332977295,16.777408838272095,5.407784223556519,13.353859424591064,18.15149688720703,208.80973863601685,6.27545976638794,6.074062824249268,9.380449056625368,215.90316152572632,11.355597734451294,5.919727802276611,15.724245309829712,8.154966115951536,18.7546329498291,648.7182366847993,10.0,1568950713.0
3420,serverdf_10g_200_1,tpch,7GB,96.0,6338MB,8.0,,10.0,2.0,427MB,1478MB,19.0,22.069971561431885,7.905128955841064,1.7399091720581057,5.4723193645477295,15.161736249923706,4.3455023765563965,8.835318565368652,4.0468711853027335,11.634980201721193,12.485654830932615,201.90928673744202,4.392334699630736,2.8739593029022217,6.53674054145813,197.71948647499084,7.743481159210205,4.033217906951903,10.772873640060425,8.08835506439209,12.629873514175415,550.3970015048982,10.0,1568951281.0
3421,serverdf_10g_200_1,tpch,6GB,17.0,7761MB,4.0,,13.0,9.0,152MB,3614MB,20.0,21.994107246398926,17.956129789352413,1.6076138019561768,5.481433629989624,15.025843381881714,4.2420711517333975,8.852257251739502,3.9895725250244136,11.535556077957153,12.573472261428833,199.3563299179077,4.315734624862672,2.804670810699463,6.3436951637268075,212.6543960571289,13.015104293823242,4.0793514251708975,10.992182493209839,5.5322699546813965,13.702157497406006,576.0539493560791,10.0,1568951878.0
3422,serverdf_10g_200_1,tpch,3GB,169.0,6599MB,2.0,,2.0,14.0,844MB,1857MB,21.0,22.03237509727478,17.90705418586731,2.99676775932312,5.451179265975952,15.275203704833984,5.85138201713562,15.015694856643677,4.692610502243042,11.796939849853516,12.436246156692505,235.7649505138397,29.937993049621586,6.1003973484039316,6.443665504455566,195.3798763751984,12.783277750015259,4.0119338035583505,10.912068367004396,5.810040712356567,27.85927414894104,648.4589309692383,10.0,1568952544.0
3423,serverdf_10g_200_1,tpch,2GB,232.0,4198MB,2.0,,13.0,7.0,550MB,3640MB,22.0,22.410362482070926,7.842689037322997,2.4671401977539062,5.543018102645874,15.298829317092896,4.220452547073363,15.208956003189087,4.077008724212647,11.61230993270874,12.62509298324585,198.32596445083615,4.396864891052246,5.947859525680543,6.4870219230651855,196.78871536254883,7.642924308776855,4.031261444091797,10.726062774658203,8.089749336242676,13.591586589813232,557.333869934082,10.0,1568953122.0
3424,serverdf_10g_200_1,tpch,4GB,178.0,5330MB,8.0,,7.0,2.0,464MB,3059MB,23.0,22.439555644989014,7.850302457809447,1.721259832382202,5.513644218444824,15.148494005203247,4.244810104370116,8.682427167892456,4.271088123321533,11.827300548553467,12.459187984466553,198.7692198753357,4.339381694793701,2.8463928699493413,6.495161533355713,198.44148683547974,7.808545351028442,4.061505079269408,7.005756139755249,8.2704758644104,12.780906915664673,544.9769022464752,10.0,1568953685.0
3425,serverdf_10g_200_1,tpch,5GB,93.0,6648MB,6.0,,13.0,13.0,4MB,3711MB,24.0,22.007811546325684,17.987576246261593,1.6294515132904053,5.437713861465454,15.255617380142212,4.277599573135377,8.822866201400759,4.082106113433838,11.702246904373169,12.451476335525513,200.03062295913696,4.370386838912964,2.804720878601074,6.384772539138794,194.4282023906708,12.900699853897095,4.044351577758788,10.722610235214232,5.5689871311187735,13.712254762649536,558.622074842453,10.0,1568954264.0
3426,serverdf_10g_200_1,tpch,8GB,204.0,6316MB,8.0,,14.0,9.0,312MB,2769MB,25.0,22.917426109313965,17.8265163898468,1.6130020618438718,5.511669397354126,15.321383476257324,5.781909942626952,8.83168888092041,4.127198457717896,11.747215509414673,12.507741212844849,199.76592183113098,30.17372155189514,2.92777681350708,6.513462781906128,212.557954788208,12.864060163497925,4.0232555866241455,10.951139450073242,5.755260944366455,13.56492280960083,605.2832281589507,10.0,1568954887.0
3427,serverdf_10g_200_1,tpch,1GB,218.0,3430MB,3.0,,12.0,5.0,940MB,10MB,26.0,39.61242032051087,9.462108612060547,2.0066678524017334,5.627431392669678,14.695394039154053,4.215310335159302,10.717697381973268,4.1970903873443595,11.761084079742432,12.453877687454224,196.5803272724152,4.4355857372283936,3.202290296554565,8.421398162841799,212.23804545402527,14.57493257522583,4.011861324310304,7.1666622161865225,14.381577491760256,11.145516395568848,590.9072790145874,10.0,1568955499.0
3428,serverdf_10g_200_1,tpch,4GB,194.0,2200MB,7.0,,3.0,2.0,863MB,2916MB,27.0,22.593462705612183,18.125173330307007,1.6472296714782717,5.571461915969849,15.11339020729065,4.222028970718384,8.75510573387146,4.0854570865631095,12.097642183303833,12.643919467926025,199.74408411979675,4.369379758834839,2.941233396530152,6.537423849105835,188.2548792362213,7.7941813468933105,4.080070734024049,10.604920148849489,7.97999119758606,12.640207529067993,549.8012425899507,10.0,1568956066.0
3429,serverdf_10g_200_1,tpch,1GB,112.0,4257MB,7.0,,10.0,4.0,182MB,3118MB,28.0,22.52714419364929,7.830902099609375,1.683539628982544,5.479304313659668,15.04512095451355,4.249727725982666,8.891993999481201,4.109113931655884,11.732426404953005,12.509337902069092,198.7111508846283,4.416209220886231,2.7855944633483887,6.392074108123778,193.5877184867859,7.751790523529053,4.14274001121521,7.0032501220703125,8.092967510223389,12.434133052825928,539.3762395381926,10.0,1568956627.0
3430,serverdf_10g_200_1,tpch,3GB,190.0,5921MB,8.0,,8.0,6.0,491MB,344MB,29.0,21.932875633239746,17.904368877410892,1.7083597183227541,5.496054649353027,15.41973328590393,4.2703845500946045,8.768464326858519,4.119893312454224,11.8672354221344,12.44028615951538,198.00007009506226,4.39820408821106,2.8324050903320312,6.355478763580322,198.79724669456482,7.751930952072143,4.078653335571288,10.973127841949463,8.05172872543335,13.447286367416382,558.6137878894806,10.0,1568957203.0
3431,serverdf_10g_200_1,tpch,2GB,66.0,5721MB,8.0,,1.0,1.0,39MB,2964MB,30.0,22.188870906829834,17.916514158248898,1.704174280166626,5.468867540359497,15.209768772125244,4.25622034072876,8.729189872741701,4.167694091796875,11.742030620574953,12.54434585571289,198.95077252388,4.316335439682007,2.7639002799987797,6.552950143814088,187.1573052406311,7.819024324417113,4.037620067596436,10.706268072128298,5.707926511764526,12.439195394515991,544.3789744377136,10.0,1568957768.0
3432,serverdf_10g_200_1,tpch,5GB,240.0,6975MB,6.0,,4.0,13.0,305MB,3236MB,31.0,22.050353288650516,17.74148178100586,2.1221508979797363,5.4713122844696045,15.395277976989744,5.814258575439452,8.583154201507567,4.787276744842528,11.799635410308838,12.428428649902346,238.45078825950625,29.69042158126831,2.9962310791015625,6.469391107559204,192.93538737297058,12.517137050628662,4.093599557876587,10.755966663360596,5.847900867462157,27.5687415599823,637.5188949108124,10.0,1568958423.0
3433,serverdf_10g_200_1,tpch,5GB,183.0,2019MB,4.0,,14.0,15.0,862MB,1443MB,32.0,21.907347679138184,17.832825422286987,1.580770492553711,5.4385833740234375,15.100076913833618,4.2758777141571045,8.786890029907228,4.127870559692384,11.74186635017395,12.640181303024292,206.62017107009888,4.365051746368408,2.8850340843200684,6.38985538482666,214.83218908309937,13.002131462097168,4.0476529598236075,10.692086696624756,5.68022346496582,13.520291090011597,585.4669768810272,10.0,1568959029.0
3434,serverdf_10g_200_1,tpch,3GB,139.0,4952MB,8.0,,7.0,3.0,464MB,3167MB,33.0,22.95581293106079,7.981212615966798,1.7469022274017334,5.58387303352356,15.166532754898071,4.1225836277008066,8.798899888992311,4.226763963699342,11.68012022972107,12.643839120864868,199.0715134143829,4.311526536941528,2.8211829662323,6.60202169418335,198.96792769432068,7.715120077133179,4.080836772918701,10.970807790756226,8.063506603240969,12.485022783279419,549.9960067272186,10.0,1568959597.0
3435,serverdf_10g_200_1,tpch,3GB,187.0,4374MB,6.0,,14.0,8.0,802MB,3755MB,34.0,22.41365694999695,7.879233837127685,1.602607488632202,5.574932813644409,15.133996963500975,4.278610944747925,8.749390363693237,4.1588661670684814,11.689657211303713,12.480158567428589,199.77709889411926,4.432619571685791,2.876240968704224,6.404662132263184,196.95910096168518,7.967261552810669,4.041189193725587,10.789463996887207,8.140246868133545,13.523030042648315,548.8720254898071,10.0,1568960167.0
3436,serverdf_10g_200_1,tpch,3GB,25.0,1564MB,6.0,,9.0,8.0,619MB,3006MB,35.0,22.125841856002808,17.632093906402584,1.5666043758392334,5.524390935897827,15.092841386795044,4.2243690490722665,8.79444694519043,4.017632007598877,11.840928316116333,12.362740993499756,200.17355346679688,4.295178413391113,2.759360074996948,6.3312931060791025,194.09365439414975,7.7576541900634775,4.028843164443971,11.12534213066101,8.187315464019775,13.733014583587645,555.6670987606049,10.0,1568960740.0
3437,serverdf_10g_200_1,tpch,5GB,254.0,4618MB,1.0,,14.0,9.0,659MB,1689MB,36.0,32.33663988113403,23.521034479141235,2.6150336265563965,8.015322923660277,14.937684774398804,6.142254829406737,16.85426378250122,4.630081415176392,13.543445587158205,18.4789879322052,199.61412024497986,6.346386432647705,5.9895784854888925,9.383903503417967,190.51212882995603,11.38042426109314,6.018099784851074,15.751099348068236,11.719324588775635,18.796475172042847,616.5862898826599,10.0,1568961377.0
3438,serverdf_10g_200_1,tpch,5GB,82.0,730MB,4.0,,7.0,5.0,958MB,3204MB,37.0,21.89692711830139,17.937832355499264,1.690232515335083,5.567168712615967,15.313324213027954,4.256500720977783,8.794824838638307,4.086383581161498,11.922729253768921,12.363373279571533,198.91511797904968,4.439875841140747,2.8871235847473145,6.423114061355591,197.78451347351074,7.721161127090454,4.104368448257446,10.824361562728882,5.720057964324951,13.57929229736328,556.2282829284668,10.0,1568961951.0
3439,serverdf_10g_200_1,tpch,5GB,126.0,3896MB,8.0,,3.0,3.0,12MB,2655MB,38.0,22.06178069114685,18.064899682998657,1.691030740737915,5.543037414550781,15.204287767410278,4.2816646099090585,8.763248682022095,4.194540739059448,11.57111883163452,12.42335081100464,200.24841165542603,4.346804618835448,2.865839719772339,6.5447962284088135,202.85829067230225,12.914452314376831,4.046506881713866,10.856851577758787,5.685783624649048,12.41053318977356,566.5772304534913,10.0,1568962539.0
3440,serverdf_10g_200_1,tpch,6GB,35.0,7342MB,7.0,,12.0,12.0,637MB,3522MB,39.0,22.04049825668335,17.944994926452637,1.6209208965301514,5.575763702392578,14.96434497833252,4.250135660171509,8.983513355255127,4.094653367996217,11.884038209915161,12.622685194015505,204.41362142562863,4.380039691925049,2.80957579612732,6.462797403335571,204.74204325675964,12.94083547592163,4.04634428024292,10.92846393585205,5.8031864166259775,13.685823917388914,574.1942801475525,10.0,1568963131.0
3441,serverdf_10g_200_1,tpch,5GB,11.0,5723MB,6.0,,5.0,6.0,61MB,174MB,40.0,22.20224404335022,18.15082049369812,2.110614538192749,5.473284721374512,15.20897889137268,4.27693772315979,8.78781533241272,4.771798610687256,11.851438045501707,12.41401195526123,235.6958396434784,4.3640899658203125,2.858406782150269,6.317290306091309,207.41075944900516,13.463481426239015,4.0531954765319815,10.898838520050047,5.653343439102173,13.728244304656982,609.6914336681366,10.0,1568963761.0
3442,serverdf_10g_200_1,tpch,6GB,68.0,4906MB,1.0,,11.0,3.0,564MB,542MB,41.0,32.444308280944824,11.214813470840454,2.871931791305542,8.03154444694519,15.142255544662476,6.155693769454956,16.897078037261966,4.776687145233153,13.342901945114136,18.3610897064209,196.31139922142032,6.348414659500122,5.871439695358276,9.434290170669557,198.22983050346372,11.41237497329712,5.9833717346191415,15.566488027572632,11.64342164993286,17.60888695716858,607.6482217311859,10.0,1568964387.0
3443,serverdf_10g_200_1,tpch,8GB,58.0,3787MB,3.0,,13.0,10.0,797MB,3005MB,42.0,22.503009557724,17.896328449249264,1.837055206298828,5.5496864318847665,15.144143104553224,5.851698160171509,10.729832887649538,4.36950945854187,11.753514528274536,12.377614974975586,199.78584337234497,30.04676866531372,3.855747938156128,6.390003204345702,199.88745069503784,12.669032573699953,4.101718187332153,10.791616678237915,5.688436031341553,13.294627904891968,594.523638010025,10.0,1568965002.0
3444,serverdf_10g_200_1,tpch,1GB,66.0,4980MB,7.0,,3.0,2.0,187MB,2746MB,43.0,22.274259328842163,7.892568826675415,1.6880757808685305,5.642492532730103,15.148644208908081,4.320989847183228,8.776432991027832,4.100904703140259,11.699757814407349,12.510747909545898,197.9670927524567,4.3268210887908936,2.8216495513916016,6.5079782009124765,190.4127266407013,7.774266719818115,4.0432093143463135,10.97556209564209,8.086262464523315,12.346679210662842,539.3171219825745,10.0,1568965559.0
3445,serverdf_10g_200_1,tpch,6GB,39.0,7077MB,6.0,,4.0,13.0,17MB,920MB,44.0,22.431046724319454,18.05848360061645,2.1401112079620357,5.509335279464722,15.227015018463135,5.9576566219329825,8.716291666030884,4.968494415283203,11.601290702819824,12.51291036605835,238.95100140571597,29.944631099700928,2.931093692779541,6.361008882522582,203.2743582725525,13.010380983352661,4.114880323410033,10.93336057662964,5.600383520126343,27.858667135238647,650.1024014949799,10.0,1568966230.0
3446,serverdf_10g_200_1,tpch,2GB,75.0,4689MB,7.0,,6.0,4.0,137MB,2859MB,45.0,22.205769777297974,7.841702222824098,1.6770405769348145,5.575600624084473,15.174253463745115,4.214555501937866,8.649505138397219,4.134268045425415,11.756850481033325,12.429630279541016,199.9200162887573,4.3753464221954355,2.887556552886963,6.328239917755128,192.05492997169492,7.793602466583253,4.050992965698241,11.120956659317017,8.159330606460571,12.370444297790527,542.7205922603607,10.0,1568966791.0
